file,line,kind,score,text
src/paper_trading_v4.py,402,ECONOMIC_EXPRESSION,3,r.pnl / CAPITAL_INITIAL * 100
src/paper_trading_v4.py,402,ECONOMIC_EXPRESSION,3,r.pnl / CAPITAL_INITIAL
src/paper_trading_v4.py,403,ECONOMIC_EXPRESSION,3,math.isinf(r.profit_factor)
src/paper_trading_v4.py,509,ECONOMIC_EXPRESSION,3,"print( f""{s.name:<18} pos=${s.position_size:6.2f} "" f""max={s.max_positions:2d} score>={s.score_min:.0f} "" f""custo={s.entry_cost * 100:.3f}% SL={sl:<4} TP={tp}"" )"
src/paper_trading_v4.py,512,ECONOMIC_EXPRESSION,3,s.entry_cost * 100
src/paper_trading_v4.py,539,ECONOMIC_EXPRESSION,3,"print( f""{r.scenario.name:<18} {len(r.trades):7d} "" f""{r.win_rate:7.2f}% {r.pnl / CAPITAL_INITIAL * 100:+9.4f}% "" f""{r.avg_return:+8.4f}% {pf_text(r.profit_factor):>7} "" f""{r.max_dd_pct:+9.4f}% ${r.pnl:11.2f}"" )"
src/paper_trading_v4.py,541,ECONOMIC_EXPRESSION,3,r.pnl / CAPITAL_INITIAL * 100
src/paper_trading_v4.py,541,ECONOMIC_EXPRESSION,3,r.pnl / CAPITAL_INITIAL
src/paper_trading_v4.py,542,ECONOMIC_EXPRESSION,3,pf_text(r.profit_factor)
src/paper_trading_v4.py,556,ECONOMIC_EXPRESSION,3,"print(f"" Taxa de acerto: {r.win_rate:.2f}%"")"
src/paper_trading_v4.py,558,ECONOMIC_EXPRESSION,3,"print(f"" P&L realizado: ${r.pnl:+.2f}"")"
src/paper_trading_v4.py,559,ECONOMIC_EXPRESSION,3,"print(f"" Capital final realizado: ${CAPITAL_INITIAL + r.pnl:,.2f}"")"
src/paper_trading_v4.py,559,ECONOMIC_EXPRESSION,3,CAPITAL_INITIAL + r.pnl
src/paper_trading_v4.py,560,ECONOMIC_EXPRESSION,3,"print(f"" Profit Factor: {pf_text(r.profit_factor)}"")"
src/paper_trading_v4.py,560,ECONOMIC_EXPRESSION,3,pf_text(r.profit_factor)
src/paper_trading_v4.py,592,ECONOMIC_EXPRESSION,3,"print(f""P&L base: ${base.pnl:+.2f}"")"
src/paper_trading_v4.py,593,ECONOMIC_EXPRESSION,3,"print(f""Retorno base: {base.pnl / CAPITAL_INITIAL * 100:+.4f}%"")"
src/paper_trading_v4.py,593,ECONOMIC_EXPRESSION,3,base.pnl / CAPITAL_INITIAL * 100
src/paper_trading_v4.py,593,ECONOMIC_EXPRESSION,3,base.pnl / CAPITAL_INITIAL
src/paper_trading_v4.py,594,ECONOMIC_EXPRESSION,3,"print(f""Profit Factor base: {pf_text(base.profit_factor)}"")"
src/paper_trading_v4.py,594,ECONOMIC_EXPRESSION,3,pf_text(base.profit_factor)
src/paper_trading_v4.py,604,ECONOMIC_EXPRESSION,3,"max(eligible, key=lambda r: r.profit_factor)"
src/paper_trading_v4.py,605,ECONOMIC_EXPRESSION,3,"max(eligible, key=lambda r: r.pnl)"
src/paper_trading_v4.py,607,ECONOMIC_EXPRESSION,3,"print(f""Melhor PF: {best_pf.scenario.name} ({best_pf.profit_factor:.3f})"")"
src/paper_trading_v4.py,608,ECONOMIC_EXPRESSION,3,"print(f""Maior P&L: {best_pnl.scenario.name} (${best_pnl.pnl:+.2f})"")"
src/paper_trading_v5.py,84,ECONOMIC_EXPRESSION,3,sum(t.pnl for t in self.trades)
src/paper_trading_v5.py,88,ECONOMIC_EXPRESSION,3,sum(t.pnl > 0 for t in self.trades)
src/paper_trading_v5.py,92,ECONOMIC_EXPRESSION,3,sum(t.pnl <= 0 for t in self.trades)
src/paper_trading_v5.py,100,ECONOMIC_EXPRESSION,3,sum(t.net_return_pct for t in self.trades) / len(self.trades)
src/paper_trading_v5.py,100,ECONOMIC_EXPRESSION,3,sum(t.net_return_pct for t in self.trades)
src/paper_trading_v5.py,104,ECONOMIC_EXPRESSION,3,sorted(t.net_return_pct for t in self.trades)
src/paper_trading_v5.py,112,ECONOMIC_EXPRESSION,3,sum(t.pnl for t in self.trades if t.pnl > 0)
src/paper_trading_v5.py,116,ECONOMIC_EXPRESSION,3,abs(sum(t.pnl for t in self.trades if t.pnl < 0))
src/paper_trading_v5.py,116,ECONOMIC_EXPRESSION,3,sum(t.pnl for t in self.trades if t.pnl < 0)
src/paper_trading_v5.py,122,ECONOMIC_EXPRESSION,3,self.gross_profit / self.gross_loss
src/paper_trading_v5.py,126,ECONOMIC_EXPRESSION,3,"max((t.net_return_pct for t in self.trades), default=0.0)"
src/paper_trading_v5.py,130,ECONOMIC_EXPRESSION,3,"min((t.net_return_pct for t in self.trades), default=0.0)"
src/paper_trading_v5.py,241,ECONOMIC_EXPRESSION,3,total += value - value * exit_cost
src/paper_trading_v5.py,241,ECONOMIC_EXPRESSION,3,value - value * exit_cost
src/paper_trading_v5.py,241,ECONOMIC_EXPRESSION,3,value * exit_cost
src/paper_trading_v5.py,268,ECONOMIC_EXPRESSION,3,abs(scenario.take_profit_pct)
src/paper_trading_v5.py,277,ECONOMIC_EXPRESSION,3,value * scenario.exit_cost
src/paper_trading_v5.py,278,ECONOMIC_EXPRESSION,3,value - exit_fee - pos.notional - pos.entry_fee
src/paper_trading_v5.py,278,ECONOMIC_EXPRESSION,3,value - exit_fee - pos.notional
src/paper_trading_v5.py,278,ECONOMIC_EXPRESSION,3,value - exit_fee
src/paper_trading_v5.py,279,ECONOMIC_EXPRESSION,3,pnl / pos.notional * 100.0
src/paper_trading_v5.py,279,ECONOMIC_EXPRESSION,3,pnl / pos.notional
src/paper_trading_v5.py,288,ECONOMIC_EXPRESSION,3,cash += pos.notional + pnl
src/paper_trading_v5.py,288,ECONOMIC_EXPRESSION,3,pos.notional + pnl
src/paper_trading_v5.py,292,ECONOMIC_EXPRESSION,3,"print( f""{now.isoformat()} SAI {symbol:<16} "" f""{reason:<10} RET={net_pct:+8.3f}% P&L=${pnl:+8.2f}"" )"
src/paper_trading_v5.py,310,ECONOMIC_EXPRESSION,3,scenario.position_size * scenario.entry_cost
src/paper_trading_v5.py,311,ECONOMIC_EXPRESSION,3,scenario.position_size + fee
src/paper_trading_v5.py,316,ECONOMIC_EXPRESSION,3,"Position( o.symbol, now, o.price, o.score, o.confidence, scenario.position_size, fee )"
src/paper_trading_v5.py,329,ECONOMIC_EXPRESSION,3,"equity(cash, positions, prices, scenario.exit_cost)"
src/paper_trading_v5.py,349,ECONOMIC_EXPRESSION,3,"Scenario(name, 100, 10, cost, cost, score, 5, 10)"
src/paper_trading_v5.py,358,ECONOMIC_EXPRESSION,3,pnl / t.notional * 100.0
src/paper_trading_v5.py,358,ECONOMIC_EXPRESSION,3,pnl / t.notional
src/paper_trading_v5.py,373,ECONOMIC_EXPRESSION,3,equity_value += t.pnl
src/paper_trading_v5.py,399,ECONOMIC_EXPRESSION,3,"sorted(base_result.trades, key=lambda t: t.pnl, reverse=True)"
src/paper_trading_v5.py,402,ECONOMIC_EXPRESSION,3,"clone_trade_with_pnl(t, t.pnl, f""REMOVE_TOP{n}"")"
src/paper_trading_v5.py,412,ECONOMIC_EXPRESSION,3,"min(t.pnl, t.notional * cap_pct / 100.0)"
src/paper_trading_v5.py,413,ECONOMIC_EXPRESSION,3,"trades.append(clone_trade_with_pnl(t, cap_pnl, name))"
src/paper_trading_v5.py,413,ECONOMIC_EXPRESSION,3,"clone_trade_with_pnl(t, cap_pnl, name)"
src/paper_trading_v5.py,419,ECONOMIC_EXPRESSION,3,by_symbol[t.symbol] += t.pnl
src/paper_trading_v5.py,424,ECONOMIC_EXPRESSION,3,"clone_trade_with_pnl(t, t.pnl, f""REMOVE_SYMBOL_TOP{n}"")"
src/paper_trading_v5.py,441,ECONOMIC_EXPRESSION,3,by_symbol[t.symbol] += t.pnl
src/paper_trading_v5.py,457,ECONOMIC_EXPRESSION,3,"print( f""{r.scenario.name:<22} "" f""TRADES={len(r.trades):4d} "" f""WIN={r.win_rate:6.2f}% "" f""RET={r.pnl / CAPITAL_INITIAL * 100:+9.4f}% "" f""AVG={r.avg_return:+8.4f}% "" f""MED={r.median_return:+8.4f}% "" f""PF={fmt_pf(r.profit_factor):>7} "" f""DD={r.max_dd_pct:+9.4f}% "" f""P&L=${r.pnl:10.2f}"" )"
src/paper_trading_v5.py,461,ECONOMIC_EXPRESSION,3,r.pnl / CAPITAL_INITIAL * 100
src/paper_trading_v5.py,461,ECONOMIC_EXPRESSION,3,r.pnl / CAPITAL_INITIAL
src/paper_trading_v5.py,464,ECONOMIC_EXPRESSION,3,fmt_pf(r.profit_factor)
src/paper_trading_v5.py,483,ECONOMIC_EXPRESSION,3,"w.writerow({ ""scenario"": r.scenario.name, ""category"": category, ""trades"": len(r.trades), ""wins"": r.wins, ""losses"": r.losses, ""win_rate_pct"": f""{r.win_rate:.8f}"", ""avg_return_pct"": f""{r.avg_return:.8f}"", ""median_return_pct"": f""{r.median_return:.8f}"", ""pnl"": f""{r.pnl:.8f}"", ""return_pct"": f""{r.pnl / CAPITAL_INITIAL * 100:.8f}"", ""profit_factor"": ""inf"" if math.isinf(r.profit_factor) else f""{r.profit_factor:.8f}"", ""best_trade_pct"": f""{r.best_trade:.8f}"", ""worst_trade_pct"": f""{r.worst_trade:.8f}"", ""max"
src/paper_trading_v5.py,493,ECONOMIC_EXPRESSION,3,r.pnl / CAPITAL_INITIAL * 100
src/paper_trading_v5.py,493,ECONOMIC_EXPRESSION,3,r.pnl / CAPITAL_INITIAL
src/paper_trading_v5.py,494,ECONOMIC_EXPRESSION,3,math.isinf(r.profit_factor)
src/paper_trading_v5.py,589,ECONOMIC_EXPRESSION,3,"print(""4. Testar custos de 0.10%, 0.15%, 0.20% e 0.30%."")"
src/paper_trading_v5.py,608,ECONOMIC_EXPRESSION,3,"print(""2) CUSTOS"")"
src/paper_trading_v5.py,615,ECONOMIC_EXPRESSION,3,"run(cost_scenario(name, cost, a.score), smap, snapshots, a.verbose)"
src/paper_trading_v5.py,615,ECONOMIC_EXPRESSION,3,"cost_scenario(name, cost, a.score)"
src/paper_trading_v5.py,655,ECONOMIC_EXPRESSION,3,"print(f""Top 5 símbolos P&L: ${c['top5_pnl']:+.2f} ({c['top5_pct_total']:.2f}% do P&L)"")"
src/paper_trading_v5.py,656,ECONOMIC_EXPRESSION,3,"print(f""Top 10 símbolos P&L: ${c['top10_pnl']:+.2f} ({c['top10_pct_total']:.2f}% do P&L)"")"
src/paper_trading_v5.py,660,ECONOMIC_EXPRESSION,3,"print(f"" {symbol:<18} ${pnl:+10.2f}"")"
src/paper_trading_v5.py,705,ECONOMIC_EXPRESSION,3,"print( f""{r.scenario.name:<22} {len(r.trades):7d} "" f""{r.win_rate:7.2f}% {r.pnl / CAPITAL_INITIAL * 100:+9.4f}% "" f""{r.avg_return:+8.4f}% {r.median_return:+8.4f}% "" f""{fmt_pf(r.profit_factor):>7} {r.max_dd_pct:+9.4f}% "" f""${r.pnl:11.2f}"" )"
src/paper_trading_v5.py,707,ECONOMIC_EXPRESSION,3,r.pnl / CAPITAL_INITIAL * 100
src/paper_trading_v5.py,707,ECONOMIC_EXPRESSION,3,r.pnl / CAPITAL_INITIAL
src/paper_trading_v5.py,709,ECONOMIC_EXPRESSION,3,fmt_pf(r.profit_factor)
src/paper_trading_v5.py,719,ECONOMIC_EXPRESSION,3,"print( f""Sem top {n:2d} trades: "" f""P&L=${r.pnl:+9.2f} RET={r.pnl / CAPITAL_INITIAL * 100:+8.3f}% "" f""PF={fmt_pf(r.profit_factor):>6} DD={r.max_dd_pct:+8.3f}%"" )"
src/paper_trading_v5.py,721,ECONOMIC_EXPRESSION,3,r.pnl / CAPITAL_INITIAL * 100
src/paper_trading_v5.py,721,ECONOMIC_EXPRESSION,3,r.pnl / CAPITAL_INITIAL
src/paper_trading_v5.py,722,ECONOMIC_EXPRESSION,3,fmt_pf(r.profit_factor)
src/paper_trading_v5.py,738,ECONOMIC_EXPRESSION,3,"next(x for x in results if x.scenario.name == ""COST_030"")"
src/paper_trading_v5.py,765,ECONOMIC_EXPRESSION,3,"print("" de outliers, concentração, tempo e custos."")"
src/paper_trading_v6.py,95,ECONOMIC_EXPRESSION,3,sum(t.pnl for t in self.trades)
src/paper_trading_v6.py,99,ECONOMIC_EXPRESSION,3,sum(t.pnl > 0 for t in self.trades)
src/paper_trading_v6.py,103,ECONOMIC_EXPRESSION,3,sum(t.pnl <= 0 for t in self.trades)
src/paper_trading_v6.py,112,ECONOMIC_EXPRESSION,3,sum(t.net_return_pct for t in self.trades) / len(self.trades)
src/paper_trading_v6.py,112,ECONOMIC_EXPRESSION,3,sum(t.net_return_pct for t in self.trades)
src/paper_trading_v6.py,118,ECONOMIC_EXPRESSION,3,sorted(t.net_return_pct for t in self.trades)
src/paper_trading_v6.py,126,ECONOMIC_EXPRESSION,3,sum(t.pnl for t in self.trades if t.pnl > 0)
src/paper_trading_v6.py,130,ECONOMIC_EXPRESSION,3,abs(sum(t.pnl for t in self.trades if t.pnl < 0))
src/paper_trading_v6.py,130,ECONOMIC_EXPRESSION,3,sum(t.pnl for t in self.trades if t.pnl < 0)
src/paper_trading_v6.py,136,ECONOMIC_EXPRESSION,3,self.gross_profit / self.gross_loss
src/paper_trading_v6.py,140,ECONOMIC_EXPRESSION,3,"max((t.net_return_pct for t in self.trades), default=0.0)"
src/paper_trading_v6.py,144,ECONOMIC_EXPRESSION,3,"min((t.net_return_pct for t in self.trades), default=0.0)"
src/paper_trading_v6.py,265,ECONOMIC_EXPRESSION,3,total += value - value * exit_cost
src/paper_trading_v6.py,265,ECONOMIC_EXPRESSION,3,value - value * exit_cost
src/paper_trading_v6.py,265,ECONOMIC_EXPRESSION,3,value * exit_cost
src/paper_trading_v6.py,306,ECONOMIC_EXPRESSION,3,abs(scenario.take_profit_pct)
src/paper_trading_v6.py,316,ECONOMIC_EXPRESSION,3,value * scenario.exit_cost
src/paper_trading_v6.py,317,ECONOMIC_EXPRESSION,3,value - exit_fee - pos.notional - pos.entry_fee
src/paper_trading_v6.py,317,ECONOMIC_EXPRESSION,3,value - exit_fee - pos.notional
src/paper_trading_v6.py,317,ECONOMIC_EXPRESSION,3,value - exit_fee
src/paper_trading_v6.py,318,ECONOMIC_EXPRESSION,3,pnl / pos.notional * 100.0
src/paper_trading_v6.py,318,ECONOMIC_EXPRESSION,3,pnl / pos.notional
src/paper_trading_v6.py,340,ECONOMIC_EXPRESSION,3,cash += pos.notional + pnl
src/paper_trading_v6.py,340,ECONOMIC_EXPRESSION,3,pos.notional + pnl
src/paper_trading_v6.py,345,ECONOMIC_EXPRESSION,3,"print( f""{now.isoformat()} SAI {symbol:<16} "" f""{reason:<10} RET={net_pct:+8.3f}% P&L=${pnl:+8.2f}"" )"
src/paper_trading_v6.py,391,ECONOMIC_EXPRESSION,3,scenario.position_size * scenario.entry_cost
src/paper_trading_v6.py,392,ECONOMIC_EXPRESSION,3,scenario.position_size + fee
src/paper_trading_v6.py,398,ECONOMIC_EXPRESSION,3,"Position( o.symbol, now, o.price, o.score, o.confidence, scenario.position_size, fee, )"
src/paper_trading_v6.py,419,ECONOMIC_EXPRESSION,3,"equity(cash, positions, prices, scenario.exit_cost)"
src/paper_trading_v6.py,466,ECONOMIC_EXPRESSION,3,"Scenario( name, position_size, max_positions, entry_cost, exit_cost, score, 5.0, 10.0, cooldown, max_entries_24h, )"
src/paper_trading_v6.py,500,ECONOMIC_EXPRESSION,3,pnl / t.notional * 100.0
src/paper_trading_v6.py,500,ECONOMIC_EXPRESSION,3,pnl / t.notional
src/paper_trading_v6.py,513,ECONOMIC_EXPRESSION,3,equity_value += t.pnl
src/paper_trading_v6.py,546,ECONOMIC_EXPRESSION,3,by_symbol[t.symbol] += t.pnl
src/paper_trading_v6.py,563,ECONOMIC_EXPRESSION,3,"sorted(base.trades, key=lambda t: t.pnl, reverse=True)"
src/paper_trading_v6.py,576,ECONOMIC_EXPRESSION,3,by_symbol[t.symbol] += t.pnl
src/paper_trading_v6.py,594,ECONOMIC_EXPRESSION,3,"print( f""{r.scenario.name:<24} "" f""TRADES={len(r.trades):4d} "" f""WIN={r.win_rate:6.2f}% "" f""RET={r.pnl / CAPITAL_INITIAL * 100:+9.4f}% "" f""AVG={r.avg_return:+8.4f}% "" f""MED={r.median_return:+8.4f}% "" f""PF={fmt_pf(r.profit_factor):>7} "" f""DD={r.max_dd_pct:+9.4f}% "" f""P&L=${r.pnl:10.2f}"" )"
src/paper_trading_v6.py,598,ECONOMIC_EXPRESSION,3,r.pnl / CAPITAL_INITIAL * 100
src/paper_trading_v6.py,598,ECONOMIC_EXPRESSION,3,r.pnl / CAPITAL_INITIAL
src/paper_trading_v6.py,601,ECONOMIC_EXPRESSION,3,fmt_pf(r.profit_factor)
src/paper_trading_v6.py,626,ECONOMIC_EXPRESSION,3,"w.writerow( { ""scenario"": s.name, ""category"": getattr(r, ""category"", ""simulation""), ""trades"": len(r.trades), ""wins"": r.wins, ""losses"": r.losses, ""win_rate_pct"": f""{r.win_rate:.8f}"", ""avg_return_pct"": f""{r.avg_return:.8f}"", ""median_return_pct"": f""{r.median_return:.8f}"", ""pnl"": f""{r.pnl:.8f}"", ""return_pct"": f""{r.pnl / CAPITAL_INITIAL * 100:.8f}"", ""profit_factor"": ( ""inf"" if math.isinf(r.profit_factor) else f""{r.profit_factor:.8f}"" ), ""best_trade_pct"": f""{r.best_trade:.8f}"", ""worst_trade_pct"": f""{r"
src/paper_trading_v6.py,637,ECONOMIC_EXPRESSION,3,r.pnl / CAPITAL_INITIAL * 100
src/paper_trading_v6.py,637,ECONOMIC_EXPRESSION,3,r.pnl / CAPITAL_INITIAL
src/paper_trading_v6.py,639,ECONOMIC_EXPRESSION,3,math.isinf(r.profit_factor)
src/paper_trading_v6.py,850,ECONOMIC_EXPRESSION,3,"print( f""Top 5 símbolos P&L: "" f""${c['top5_pnl']:+.2f} ({c['top5_pct']:.2f}% do P&L)"" )"
src/paper_trading_v6.py,854,ECONOMIC_EXPRESSION,3,"print( f""Top 10 símbolos P&L: "" f""${c['top10_pnl']:+.2f} ({c['top10_pct']:.2f}% do P&L)"" )"
src/paper_trading_v6.py,861,ECONOMIC_EXPRESSION,3,"print(f"" {symbol:<18} ${pnl:+10.2f}"")"
src/paper_trading_v6.py,890,ECONOMIC_EXPRESSION,3,"print(""5) SENSIBILIDADE A CUSTOS"")"
src/paper_trading_v6.py,898,ECONOMIC_EXPRESSION,3,"scenario_variant( name, a.score, entry_cost=cost, exit_cost=cost, )"
src/paper_trading_v6.py,972,ECONOMIC_EXPRESSION,3,"print( f""{r.scenario.name:<24} "" f""{len(r.trades):7d} "" f""{r.win_rate:7.2f}% "" f""{r.pnl / CAPITAL_INITIAL * 100:+9.4f}% "" f""{r.avg_return:+8.4f}% "" f""{r.median_return:+8.4f}% "" f""{fmt_pf(r.profit_factor):>7} "" f""{r.max_dd_pct:+9.4f}% "" f""${r.pnl:11.2f}"" )"
src/paper_trading_v6.py,976,ECONOMIC_EXPRESSION,3,r.pnl / CAPITAL_INITIAL * 100
src/paper_trading_v6.py,976,ECONOMIC_EXPRESSION,3,r.pnl / CAPITAL_INITIAL
src/paper_trading_v6.py,979,ECONOMIC_EXPRESSION,3,fmt_pf(r.profit_factor)
src/paper_trading_v6.py,994,ECONOMIC_EXPRESSION,3,"sorted( eligible, key=lambda r: ( r.profit_factor, r.pnl, r.max_dd_pct, ), reverse=True, )"
src/paper_trading_v6.py,1010,ECONOMIC_EXPRESSION,3,"print( f""{i:2d}. {r.scenario.name:<24} "" f""PF={fmt_pf(r.profit_factor):>6} "" f""P&L=${r.pnl:+9.2f} "" f""DD={r.max_dd_pct:+8.3f}% "" f""MED={r.median_return:+7.3f}%"" )"
src/paper_trading_v6.py,1012,ECONOMIC_EXPRESSION,3,fmt_pf(r.profit_factor)
src/paper_trading_v6.py,1039,ECONOMIC_EXPRESSION,3,"next( r for r in results if r.scenario.name == ""COST030"" )"
src/paper_trading_v6.py,1084,ECONOMIC_EXPRESSION,3,"print("" de concentração, reentrada, custos, outliers e tempo."")"
src/paper_trading_v7.py,331,ECONOMIC_EXPRESSION,3,sum( trade.pnl for trade in trades if trade.pnl > 0 )
src/paper_trading_v7.py,335,ECONOMIC_EXPRESSION,3,sum( abs(trade.pnl) for trade in trades if trade.pnl < 0 )
src/paper_trading_v7.py,336,ECONOMIC_EXPRESSION,3,abs(trade.pnl)
src/paper_trading_v7.py,346,ECONOMIC_EXPRESSION,3,gross_profit / gross_loss
src/paper_trading_v7.py,442,ECONOMIC_EXPRESSION,3,sum(1 for trade in trades if trade.pnl > 0)
src/paper_trading_v7.py,443,ECONOMIC_EXPRESSION,3,sum(1 for trade in trades if trade.pnl < 0)
src/paper_trading_v7.py,450,ECONOMIC_EXPRESSION,3,sum(trade.pnl for trade in trades)
src/paper_trading_v7.py,463,ECONOMIC_EXPRESSION,3,(pnl / INITIAL_CAPITAL) * 100.0
src/paper_trading_v7.py,463,ECONOMIC_EXPRESSION,3,pnl / INITIAL_CAPITAL
src/paper_trading_v7.py,467,ECONOMIC_EXPRESSION,3,profit_factor(trades)
src/paper_trading_v7.py,589,ECONOMIC_EXPRESSION,3,gross_value * position.cost_rate
src/paper_trading_v7.py,592,ECONOMIC_EXPRESSION,3,gross_value - exit_cost - position.quantity * position.entry_price
src/paper_trading_v7.py,592,ECONOMIC_EXPRESSION,3,gross_value - exit_cost
src/paper_trading_v7.py,597,ECONOMIC_EXPRESSION,3,( pnl / ( position.quantity * position.entry_price ) ) * 100.0
src/paper_trading_v7.py,598,ECONOMIC_EXPRESSION,3,pnl / ( position.quantity * position.entry_price )
src/paper_trading_v7.py,605,ECONOMIC_EXPRESSION,3,"ClosedTrade( symbol=symbol, entry_time=position.entry_time, exit_time=current_time, entry_price=position.entry_price, exit_price=snapshot.price, score=position.score, return_pct=net_return_pct, pnl=pnl, reason=reason, )"
src/paper_trading_v7.py,619,ECONOMIC_EXPRESSION,3,capital += pnl
src/paper_trading_v7.py,711,ECONOMIC_EXPRESSION,3,allocation * cost_rate
src/paper_trading_v7.py,713,ECONOMIC_EXPRESSION,3,allocation - entry_cost
src/paper_trading_v7.py,762,ECONOMIC_EXPRESSION,3,gross_value * position.cost_rate
src/paper_trading_v7.py,765,ECONOMIC_EXPRESSION,3,gross_value - exit_cost - position.quantity * position.entry_price
src/paper_trading_v7.py,765,ECONOMIC_EXPRESSION,3,gross_value - exit_cost
src/paper_trading_v7.py,770,ECONOMIC_EXPRESSION,3,( pnl / ( position.quantity * position.entry_price ) ) * 100.0
src/paper_trading_v7.py,771,ECONOMIC_EXPRESSION,3,pnl / ( position.quantity * position.entry_price )
src/paper_trading_v7.py,778,ECONOMIC_EXPRESSION,3,"ClosedTrade( symbol=symbol, entry_time=position.entry_time, exit_time=final_time, entry_price=position.entry_price, exit_price=snapshot.price, score=position.score, return_pct=net_return_pct, pnl=pnl, reason=""END_OF_REPLAY"", )"
src/paper_trading_v7.py,792,ECONOMIC_EXPRESSION,3,capital += pnl
src/paper_trading_v7.py,824,ECONOMIC_EXPRESSION,3,"sorted( result.trades, key=lambda trade: trade.pnl, reverse=True, )"
src/paper_trading_v7.py,845,ECONOMIC_EXPRESSION,3,capital += trade.pnl
src/paper_trading_v7.py,870,ECONOMIC_EXPRESSION,3,by_symbol[trade.symbol] += trade.pnl
src/paper_trading_v7.py,893,ECONOMIC_EXPRESSION,3,capital += trade.pnl
src/paper_trading_v7.py,920,ECONOMIC_EXPRESSION,3,"min( trade.return_pct, cap_pct, )"
src/paper_trading_v7.py,925,ECONOMIC_EXPRESSION,3,trade.return_pct / 100.0
src/paper_trading_v7.py,930,ECONOMIC_EXPRESSION,3,trade.pnl * ( capped_pct / trade.return_pct )
src/paper_trading_v7.py,931,ECONOMIC_EXPRESSION,3,capped_pct / trade.return_pct
src/paper_trading_v7.py,934,ECONOMIC_EXPRESSION,3,"new_trades.append( ClosedTrade( symbol=trade.symbol, entry_time=trade.entry_time, exit_time=trade.exit_time, entry_price=trade.entry_price, exit_price=trade.exit_price, score=trade.score, return_pct=capped_pct, pnl=pnl, reason=trade.reason, ) )"
src/paper_trading_v7.py,935,ECONOMIC_EXPRESSION,3,"ClosedTrade( symbol=trade.symbol, entry_time=trade.entry_time, exit_time=trade.exit_time, entry_price=trade.entry_price, exit_price=trade.exit_price, score=trade.score, return_pct=capped_pct, pnl=pnl, reason=trade.reason, )"
src/paper_trading_v7.py,952,ECONOMIC_EXPRESSION,3,capital += trade.pnl
src/paper_trading_v7.py,1004,ECONOMIC_EXPRESSION,3,pnl_values.copy()
src/paper_trading_v7.py,1012,ECONOMIC_EXPRESSION,3,capital += pnl
src/paper_trading_v7.py,1262,ECONOMIC_EXPRESSION,3,"math.isfinite(m[""profit_factor""])"
src/paper_trading_v7.py,1266,ECONOMIC_EXPRESSION,3,"print( f""{result.name:<26}"" f"" TRADES={m['trades']:4d}"" f"" WIN={m['win_rate']:6.2f}%"" f"" RET={m['return_pct']:+9.4f}%"" f"" AVG={m['avg_pct']:+8.4f}%"" f"" MED={m['median_pct']:+8.4f}%"" f"" PF={pf}"" f"" DD={m['drawdown_pct']:+9.4f}%"" f"" P&L={fmt_money(m['pnl']):>12}"" )"
src/paper_trading_v7.py,1275,ECONOMIC_EXPRESSION,3,fmt_money(m['pnl'])
src/paper_trading_v7.py,1289,ECONOMIC_EXPRESSION,3,"print(f"" Taxa de acerto: {m['win_rate']:.2f}%"")"
src/paper_trading_v7.py,1292,ECONOMIC_EXPRESSION,3,"print(f"" P&L realizado: ${m['pnl']:+.2f}"")"
src/paper_trading_v7.py,1294,ECONOMIC_EXPRESSION,3,"print(f"" Profit Factor: {m['profit_factor']:.3f}"")"
src/paper_trading_v7.py,1316,ECONOMIC_EXPRESSION,3,by_symbol[trade.symbol] += trade.pnl
src/paper_trading_v7.py,1333,ECONOMIC_EXPRESSION,3,"sum( pnl for _, pnl in ordered[:5] )"
src/paper_trading_v7.py,1338,ECONOMIC_EXPRESSION,3,"sum( pnl for _, pnl in ordered[:10] )"
src/paper_trading_v7.py,1364,ECONOMIC_EXPRESSION,3,"print( f"" {symbol:<18} ${pnl:+10.2f}"" )"
src/paper_trading_v7.py,1745,ECONOMIC_EXPRESSION,3,"print(""7) SENSIBILIDADE A CUSTOS"")"
src/paper_trading_v7.py,1755,ECONOMIC_EXPRESSION,3,int(cost * 10000)
src/paper_trading_v7.py,1755,ECONOMIC_EXPRESSION,3,cost * 10000
src/paper_trading_v7.py,1949,ECONOMIC_EXPRESSION,3,"print( f""{result.name:<28}"" f""{m['trades']:>8}"" f""{m['win_rate']:>8.2f}%"" f""{m['return_pct']:>+10.4f}%"" f""{m['avg_pct']:>+9.4f}%"" f""{m['median_pct']:>+9.4f}%"" f""{m['profit_factor']:>7.3f}"" f""{m['drawdown_pct']:>+10.4f}%"" f""{m['pnl']:>12.2f}"" )"
src/paper_trading_v7.py,1982,ECONOMIC_EXPRESSION,3,"eligible.sort( key=lambda result: ( result_metrics(result)[""profit_factor""], result_metrics(result)[""pnl""], ), reverse=True, )"
src/paper_trading_v7.py,1996,ECONOMIC_EXPRESSION,3,"print( f""{index:2d}. "" f""{result.name:<25} "" f""PF={m['profit_factor']:6.3f} "" f""P&L=${m['pnl']:+9.2f} "" f""DD={m['drawdown_pct']:+8.3f}% "" f""MED={m['median_pct']:+8.4f}%"" )"
src/paper_trading_v7.py,2044,ECONOMIC_EXPRESSION,3,"positive( cost_results[""COST030""] )"
src/paper_trading_v7.py,2048,ECONOMIC_EXPRESSION,3,"pf_at_least( cost_results[""COST030""], 1.20, )"
src/paper_trading_v8.py,596,ECONOMIC_EXPRESSION,3,gross_return - ( config.cost * 2.0 )
