scenario,window,train_start,train_end,test_start,test_end,train_trades,train_return,train_pf,test_trades,test_return,test_pf,test_dd,test_median,test_positive
CD24_E1_P5,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,26,-34.61571970680614,0.19557853541830067,9,-7.285450285203265,0.5226006234270261,-9.331136003958274,-0.2199740337561094,False
CD24_E1_P5,3,2026-07-24T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-08-02T13:00:00+00:00,31,-12.89015462437817,0.7735527916144975,11,-2.434325104337154,0.9322461454656055,-13.02063818044209,-0.6540295119182746,False
CD24_E1_P5,4,2026-07-26T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-04T13:00:00+00:00,36,-20.086958653713026,0.6325948028625421,13,16.7799799964077,1.7120124611349146,-10.129600000000028,-0.48568955068826175,True
CD24_E1_P5,5,2026-07-28T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-06T13:00:00+00:00,39,-0.17943007346397088,1.0512615657978504,12,-9.00738702102526,0.7448529271574189,-23.432990212403215,-1.6915516420752006,False
CD24_E1_P5,6,2026-07-30T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-08T13:00:00+00:00,40,20.410079434635577,1.3748141440326873,11,26.325313475854117,3.8327536603590433,-5.199999999999994,0.3496921723834758,True
CD24_E1_P5,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,39,70.70286934340618,2.2246836771387586,10,11.961972223998174,2.120199176380989,-10.447096683536516,1.030973672891622,True
CD24_E1_P5,8,2026-08-03T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-12T13:00:00+00:00,39,-5.8313028061235395,0.9538793953337007,13,-19.0348456221894,0.4466321576620202,-26.776470100752235,-3.9023851904592344,False
CD24_E1_P5,9,2026-08-05T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-14T13:00:00+00:00,46,-27.23706086764317,0.7483186475145494,11,7.9084841779323956,1.5198006693402974,-7.732590912371107,-0.19000999000997593,True
CD24_E1_P5,10,2026-08-07T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-16T13:00:00+00:00,40,50.48044513912389,1.744450332847824,12,40.20070409986278,3.9147922377649746,-5.200000000000015,1.6792130992527743,True
CD24_E1_P5,11,2026-08-09T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-18T13:00:00+00:00,42,-21.967693536259848,0.7482146153747566,12,-3.971858700303099,0.9376358814976629,-21.947711491915058,-2.2131164390959968,False
CD24_E1_P5,12,2026-08-11T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-20T13:00:00+00:00,46,166.56173146700857,2.910030765394797,9,12.666475775139862,1.80122582172314,-5.295412951398227,0.40376056580990766,True
CD24_E1_P7,0,2026-07-18T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-27T13:00:00+00:00,35,-37.80196830113649,0.4825600710939098,3,2.126332255250696,3.869357880812795,-0.7474452554744437,0.11847133757962885,True
CD24_E1_P7,1,2026-07-20T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-29T13:00:00+00:00,31,-34.93124812125934,0.40749557754119226,15,-21.58054338989742,0.4202021365692756,-29.496131173283935,-2.8592455163883757,False
CD24_E1_P7,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,35,-44.27126433399818,0.25300674434081594,12,-12.48236468539602,0.37869829188395027,-14.41338389708423,-0.22297299202489446,False
CD24_E1_P7,3,2026-07-24T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-08-02T13:00:00+00:00,41,-28.33574692503069,0.5779534671191335,14,8.459241618598522,1.4868272871665889,-11.381355138998018,-0.36706177290634057,True
CD24_E1_P7,4,2026-07-26T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-04T13:00:00+00:00,50,-16.77361722800528,0.7821316100328856,17,23.70459806996712,1.794542998341762,-10.129600000000016,-0.1930003499825304,True
CD24_E1_P7,5,2026-07-28T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-06T13:00:00+00:00,53,-17.46468249979749,0.7987582097946793,15,-10.746026242866657,0.7428900802049908,-21.173898014589334,-1.0951276574102329,False
CD24_E1_P7,6,2026-07-30T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-08T13:00:00+00:00,54,46.90955481519612,1.6133769053604523,16,73.17487305919002,7.433057896518933,-5.199999999999994,1.9877554587847013,True
CD24_E1_P7,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,58,86.22725817948111,1.9154134227797854,14,34.38414287542484,3.772956175613704,-10.843609916277341,1.3769944341372908,True
CD24_E1_P7,8,2026-08-03T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-12T13:00:00+00:00,53,12.130041355128318,1.21906279899351,17,-3.7246360108040166,0.9561769179149084,-27.066880678636608,-0.8039689387402846,False
CD24_E1_P7,9,2026-08-05T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-14T13:00:00+00:00,61,-30.45352886737077,0.7798081591436276,15,18.086415232221565,2.018493607100644,-7.732590912371107,-0.18901054987214821,True
CD24_E1_P7,10,2026-08-07T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-16T13:00:00+00:00,56,108.2964864897682,2.0757936113553432,16,35.60983199278554,2.897866708057956,-5.200000000000015,0.18059640858347786,True
CD24_E1_P7,11,2026-08-09T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-18T13:00:00+00:00,58,31.45200884093451,1.3601896886007732,17,20.52670589106387,1.6089522668279341,-14.802860800000007,-0.9461118116855791,True
CD24_E1_P7,12,2026-08-11T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-20T13:00:00+00:00,57,63.53479707668017,1.6986280726095397,12,36.39158921654673,2.970176916901897,-10.129599999999995,0.7230301770569161,True
CD24_E1_P10,0,2026-07-18T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-27T13:00:00+00:00,42,-38.325633404047146,0.558982868486076,3,2.126332255250696,3.869357880812795,-0.7474452554744437,0.11847133757962885,True
CD24_E1_P10,1,2026-07-20T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-29T13:00:00+00:00,38,-32.543119168326015,0.5610054153585037,18,-25.747252890180427,0.32505496619511126,-31.272367680613833,-1.1954751131221797,False
CD24_E1_P10,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,43,-52.50886240119483,0.18812533620012878,16,-3.553446907577784,0.8904877225000501,-15.590482123736415,-0.21997802497076818,False
CD24_E1_P10,3,2026-07-24T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-08-02T13:00:00+00:00,52,-44.09520427534726,0.3753921432422707,20,12.449971220901901,1.5089613072896662,-16.59498874935059,-0.36706177290634057,True
CD24_E1_P10,4,2026-07-26T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-04T13:00:00+00:00,70,-41.37620939882986,0.5808202201917981,22,24.52380804766041,1.7957889675465781,-10.129600000000016,0.17222462634858288,True
CD24_E1_P10,5,2026-07-28T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-06T13:00:00+00:00,74,-20.244604619300834,0.8441282759832003,21,26.669155598995008,1.8976086069152434,-17.292724173266027,1.8168967158495921,True
CD24_E1_P10,6,2026-07-30T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-08T13:00:00+00:00,82,38.96918877737334,1.3526728612765522,23,48.642803106861464,3.528610728210044,-5.200000000000005,-0.10843104927380481,True
CD24_E1_P10,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,81,126.28503163186107,1.9461450895130805,20,25.945251479405783,2.2401108235496117,-17.578811749827416,-0.08479262672811388,True
CD24_E1_P10,8,2026-08-03T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-12T13:00:00+00:00,80,227.09474978634873,2.588551593025128,24,-9.818584519275209,0.7928981059901451,-24.10517215654926,-0.45562880535918704,False
CD24_E1_P10,9,2026-08-05T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-14T13:00:00+00:00,85,15.384046625603688,1.1716751198248982,20,35.86193265438524,2.676415226670125,-7.732590912371107,0.9872936203936147,True
CD24_E1_P10,10,2026-08-07T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-16T13:00:00+00:00,78,90.93982915086511,1.7849907274398087,20,53.0122203893161,4.529660533705828,-5.200000000000015,0.18059640858347786,True
CD24_E1_P10,11,2026-08-09T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-18T13:00:00+00:00,75,131.10405918571897,2.1074298690342483,27,-23.960379318279035,0.6907006682480789,-40.00162901443953,-3.55463258785943,False
CD24_E1_P10,12,2026-08-11T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-20T13:00:00+00:00,82,216.99528092154083,2.3688069487748993,18,44.05032005429934,2.487391284362986,-14.802860800000007,0.4081788161232393,True
CD24_E1_P15,0,2026-07-18T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-27T13:00:00+00:00,42,-38.517318938019606,0.5572547613129782,5,6.303707749819454,2.1340479221836337,-5.908578102189788,0.11847133757962885,True
CD24_E1_P15,1,2026-07-20T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-29T13:00:00+00:00,41,-34.23240720515298,0.5792603255760501,25,-40.327393544059966,0.23929245971300556,-42.67232477160236,-2.8592455163883757,False
CD24_E1_P15,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,56,-54.97772995187562,0.3074925806051583,21,-8.04327217644193,0.7656576852108328,-18.403558725263068,-0.21998201618542695,False
CD24_E1_P15,3,2026-07-24T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-08-02T13:00:00+00:00,72,-55.01290755356373,0.43290179776737664,27,4.586154383654639,1.186466560423839,-25.124957736343767,-0.2299760191846521,True
CD24_E1_P15,4,2026-07-26T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-04T13:00:00+00:00,98,-44.03120628878807,0.6580201926731373,27,50.90981838284816,2.8670780117119756,-10.129600000000005,0.37954216169227023,True
CD24_E1_P15,5,2026-07-28T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-06T13:00:00+00:00,105,-15.82989592729639,0.9405826922627298,33,90.95146736751765,3.2197446322639656,-14.802860800000007,1.8168967158495921,True
CD24_E1_P15,6,2026-07-30T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-08T13:00:00+00:00,116,61.332100660809765,1.3526801890846725,32,59.01333604461052,3.1199938344995934,-6.085482236747975,0.3617831047780686,True
CD24_E1_P15,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,119,43.41762075480069,1.284110218237419,30,25.475955673467322,1.7984392644226073,-17.211024497887315,-0.02115018145908404,True
CD24_E1_P15,8,2026-08-03T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-12T13:00:00+00:00,112,258.7663653202686,2.359431458268195,30,-21.25452263139679,0.666193345298427,-35.974887145081325,-0.8150625965937073,False
CD24_E1_P15,9,2026-08-05T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-14T13:00:00+00:00,122,99.75553684001433,1.4724262578095524,26,39.53187033003065,2.1636045678623312,-12.53049618492781,0.9872936203936147,True
CD24_E1_P15,10,2026-08-07T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-16T13:00:00+00:00,111,116.66751247821195,1.7156370350189456,30,46.104476631674274,2.3235888437452172,-14.80286080000004,-0.15622993872190777,True
CD24_E1_P15,11,2026-08-09T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-18T13:00:00+00:00,111,32.241395347898184,1.2501133077322761,34,-19.287555190260598,0.805821453099977,-37.547455647646174,-1.5674707664163843,False
CD24_E1_P15,12,2026-08-11T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-20T13:00:00+00:00,120,112.9127493913293,1.5389660911885483,25,67.20215801716148,2.722264996721337,-19.233112038400012,0.7493670886076,True
CD24_E2_P5,0,2026-07-18T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-27T13:00:00+00:00,30,-43.09279171250861,0.3175834705833465,3,2.126332255250696,3.869357880812795,-0.7474452554744437,0.11847133757962885,True
CD24_E2_P5,1,2026-07-20T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-29T13:00:00+00:00,27,-34.426068745096984,0.3500824091624732,13,-30.79603107481378,0.10465465082871989,-33.46156593345698,-5.199999999999993,False
CD24_E2_P5,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,26,-34.61571970680614,0.19557853541830067,9,-7.285450285203265,0.5226006234270261,-9.331136003958274,-0.2199740337561094,False
CD24_E2_P5,3,2026-07-24T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-08-02T13:00:00+00:00,31,-12.89015462437817,0.7735527916144975,11,-2.434325104337154,0.9322461454656055,-13.02063818044209,-0.6540295119182746,False
CD24_E2_P5,4,2026-07-26T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-04T13:00:00+00:00,36,-20.086958653713026,0.6325948028625421,13,16.7799799964077,1.7120124611349146,-10.129600000000028,-0.48568955068826175,True
CD24_E2_P5,5,2026-07-28T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-06T13:00:00+00:00,39,-0.17943007346397088,1.0512615657978504,12,-9.00738702102526,0.7448529271574189,-23.432990212403215,-1.6915516420752006,False
CD24_E2_P5,6,2026-07-30T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-08T13:00:00+00:00,40,20.410079434635577,1.3748141440326873,11,26.325313475854117,3.8327536603590433,-5.199999999999994,0.3496921723834758,True
CD24_E2_P5,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,39,70.70286934340618,2.2246836771387586,10,11.961972223998174,2.120199176380989,-10.447096683536516,1.030973672891622,True
CD24_E2_P5,8,2026-08-03T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-12T13:00:00+00:00,39,-5.8313028061235395,0.9538793953337007,13,-19.0348456221894,0.4466321576620202,-26.776470100752235,-3.9023851904592344,False
CD24_E2_P5,9,2026-08-05T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-14T13:00:00+00:00,46,-27.23706086764317,0.7483186475145494,11,7.9084841779323956,1.5198006693402974,-7.732590912371107,-0.19000999000997593,True
CD24_E2_P5,10,2026-08-07T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-16T13:00:00+00:00,40,50.48044513912389,1.744450332847824,12,40.20070409986278,3.9147922377649746,-5.200000000000015,1.6792130992527743,True
CD24_E2_P5,11,2026-08-09T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-18T13:00:00+00:00,42,-21.967693536259848,0.7482146153747566,12,-3.971858700303099,0.9376358814976629,-21.947711491915058,-2.2131164390959968,False
CD24_E2_P5,12,2026-08-11T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-20T13:00:00+00:00,46,166.56173146700857,2.910030765394797,9,12.666475775139862,1.80122582172314,-5.295412951398227,0.40376056580990766,True
CD24_E2_P7,0,2026-07-18T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-27T13:00:00+00:00,35,-37.80196830113649,0.4825600710939098,3,2.126332255250696,3.869357880812795,-0.7474452554744437,0.11847133757962885,True
CD24_E2_P7,1,2026-07-20T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-29T13:00:00+00:00,31,-34.93124812125934,0.40749557754119226,15,-21.58054338989742,0.4202021365692756,-29.496131173283935,-2.8592455163883757,False
CD24_E2_P7,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,35,-44.27126433399818,0.25300674434081594,12,-12.48236468539602,0.37869829188395027,-14.41338389708423,-0.22297299202489446,False
CD24_E2_P7,3,2026-07-24T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-08-02T13:00:00+00:00,41,-28.33574692503069,0.5779534671191335,14,8.459241618598522,1.4868272871665889,-11.381355138998018,-0.36706177290634057,True
CD24_E2_P7,4,2026-07-26T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-04T13:00:00+00:00,50,-16.77361722800528,0.7821316100328856,17,23.70459806996712,1.794542998341762,-10.129600000000016,-0.1930003499825304,True
CD24_E2_P7,5,2026-07-28T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-06T13:00:00+00:00,53,-17.46468249979749,0.7987582097946793,15,-10.746026242866657,0.7428900802049908,-21.173898014589334,-1.0951276574102329,False
CD24_E2_P7,6,2026-07-30T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-08T13:00:00+00:00,54,46.90955481519612,1.6133769053604523,16,73.17487305919002,7.433057896518933,-5.199999999999994,1.9877554587847013,True
CD24_E2_P7,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,58,86.22725817948111,1.9154134227797854,14,34.38414287542484,3.772956175613704,-10.843609916277341,1.3769944341372908,True
CD24_E2_P7,8,2026-08-03T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-12T13:00:00+00:00,53,12.130041355128318,1.21906279899351,17,-3.7246360108040166,0.9561769179149084,-27.066880678636608,-0.8039689387402846,False
CD24_E2_P7,9,2026-08-05T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-14T13:00:00+00:00,61,-30.45352886737077,0.7798081591436276,15,18.086415232221565,2.018493607100644,-7.732590912371107,-0.18901054987214821,True
CD24_E2_P7,10,2026-08-07T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-16T13:00:00+00:00,56,108.2964864897682,2.0757936113553432,16,35.60983199278554,2.897866708057956,-5.200000000000015,0.18059640858347786,True
CD24_E2_P7,11,2026-08-09T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-18T13:00:00+00:00,58,31.45200884093451,1.3601896886007732,17,20.52670589106387,1.6089522668279341,-14.802860800000007,-0.9461118116855791,True
CD24_E2_P7,12,2026-08-11T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-20T13:00:00+00:00,57,63.53479707668017,1.6986280726095397,12,36.39158921654673,2.970176916901897,-10.129599999999995,0.7230301770569161,True
CD24_E2_P10,0,2026-07-18T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-27T13:00:00+00:00,42,-38.325633404047146,0.558982868486076,3,2.126332255250696,3.869357880812795,-0.7474452554744437,0.11847133757962885,True
CD24_E2_P10,1,2026-07-20T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-29T13:00:00+00:00,38,-32.543119168326015,0.5610054153585037,18,-25.747252890180427,0.32505496619511126,-31.272367680613833,-1.1954751131221797,False
CD24_E2_P10,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,43,-52.50886240119483,0.18812533620012878,16,-3.553446907577784,0.8904877225000501,-15.590482123736415,-0.21997802497076818,False
CD24_E2_P10,3,2026-07-24T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-08-02T13:00:00+00:00,52,-44.09520427534726,0.3753921432422707,20,12.449971220901901,1.5089613072896662,-16.59498874935059,-0.36706177290634057,True
CD24_E2_P10,4,2026-07-26T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-04T13:00:00+00:00,70,-41.37620939882986,0.5808202201917981,22,24.52380804766041,1.7957889675465781,-10.129600000000016,0.17222462634858288,True
CD24_E2_P10,5,2026-07-28T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-06T13:00:00+00:00,74,-20.244604619300834,0.8441282759832003,21,26.669155598995008,1.8976086069152434,-17.292724173266027,1.8168967158495921,True
CD24_E2_P10,6,2026-07-30T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-08T13:00:00+00:00,82,38.96918877737334,1.3526728612765522,23,48.642803106861464,3.528610728210044,-5.200000000000005,-0.10843104927380481,True
CD24_E2_P10,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,81,126.28503163186107,1.9461450895130805,20,25.945251479405783,2.2401108235496117,-17.578811749827416,-0.08479262672811388,True
CD24_E2_P10,8,2026-08-03T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-12T13:00:00+00:00,80,227.09474978634873,2.588551593025128,24,-9.818584519275209,0.7928981059901451,-24.10517215654926,-0.45562880535918704,False
CD24_E2_P10,9,2026-08-05T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-14T13:00:00+00:00,85,15.384046625603688,1.1716751198248982,20,35.86193265438524,2.676415226670125,-7.732590912371107,0.9872936203936147,True
CD24_E2_P10,10,2026-08-07T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-16T13:00:00+00:00,78,90.93982915086511,1.7849907274398087,20,53.0122203893161,4.529660533705828,-5.200000000000015,0.18059640858347786,True
CD24_E2_P10,11,2026-08-09T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-16T13:00:00+00:00,2026-08-18T13:00:00+00:00,75,131.10405918571897,2.1074298690342483,27,-23.960379318279035,0.6907006682480789,-40.00162901443953,-3.55463258785943,False
CD24_E2_P10,12,2026-08-11T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-18T13:00:00+00:00,2026-08-20T13:00:00+00:00,82,216.99528092154083,2.3688069487748993,18,44.05032005429934,2.487391284362986,-14.802860800000007,0.4081788161232393,True
CD24_E2_P15,0,2026-07-18T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-25T13:00:00+00:00,2026-07-27T13:00:00+00:00,42,-38.517318938019606,0.5572547613129782,5,6.303707749819454,2.1340479221836337,-5.908578102189788,0.11847133757962885,True
CD24_E2_P15,1,2026-07-20T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-27T13:00:00+00:00,2026-07-29T13:00:00+00:00,41,-34.23240720515298,0.5792603255760501,25,-40.327393544059966,0.23929245971300556,-42.67232477160236,-2.8592455163883757,False
CD24_E2_P15,2,2026-07-22T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-29T13:00:00+00:00,2026-07-31T13:00:00+00:00,56,-54.97772995187562,0.3074925806051583,21,-8.04327217644193,0.7656576852108328,-18.403558725263068,-0.21998201618542695,False
CD24_E2_P15,3,2026-07-24T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-07-31T13:00:00+00:00,2026-08-02T13:00:00+00:00,72,-55.01290755356373,0.43290179776737664,27,4.586154383654639,1.186466560423839,-25.124957736343767,-0.2299760191846521,True
CD24_E2_P15,4,2026-07-26T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-02T13:00:00+00:00,2026-08-04T13:00:00+00:00,98,-44.03120628878807,0.6580201926731373,27,50.90981838284816,2.8670780117119756,-10.129600000000005,0.37954216169227023,True
CD24_E2_P15,5,2026-07-28T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-04T13:00:00+00:00,2026-08-06T13:00:00+00:00,105,-15.82989592729639,0.9405826922627298,33,90.95146736751765,3.2197446322639656,-14.802860800000007,1.8168967158495921,True
CD24_E2_P15,6,2026-07-30T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-06T13:00:00+00:00,2026-08-08T13:00:00+00:00,116,61.332100660809765,1.3526801890846725,32,59.01333604461052,3.1199938344995934,-6.085482236747975,0.3617831047780686,True
CD24_E2_P15,7,2026-08-01T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-08T13:00:00+00:00,2026-08-10T13:00:00+00:00,119,43.41762075480069,1.284110218237419,30,25.475955673467322,1.7984392644226073,-17.211024497887315,-0.02115018145908404,True
CD24_E2_P15,8,2026-08-03T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-10T13:00:00+00:00,2026-08-12T13:00:00+00:00,112,258.7663653202686,2.359431458268195,30,-21.25452263139679,0.666193345298427,-35.974887145081325,-0.8150625965937073,False
CD24_E2_P15,9,2026-08-05T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-12T13:00:00+00:00,2026-08-14T13:00:00+00:00,122,99.75553684001433,1.4724262578095524,26,39.53187033003065,2.1636045678623312,-12.53049618492781,0.9872936203936147,True
CD24_E2_P15,10,2026-08-07T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-14T13:00:00+00:00,2026-08-16T13:00:00+00:00,111,116.66751247821195,1.7156370350189456,30,46.104476631674274,2.3235888437452172,-14.80286080000004,-0.15622993872190777,True
